,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,timestamp
2569,Thu Jun 17 10:11:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LOL

Swedish firm Lundin is selling ""carbon neutral"" oil

""The oil will be counted as carbon neutral from exploration, development &amp; so-called scope 1 &amp; 2 emissions, but…emissions caused by the oil's final use, or scope 3 emissions, are not included""

https://t.co/QIgt8a7zoT https://t.co/mRGbQaXgc2",LOLSwedish firm Lundin selling `` carbon neutral '' oil '' The oil counted carbon neutral exploration development amp so-called scope amp emissions butemissions caused oil 's final use scope emissions included '',"Sentiment(polarity=-0.1, subjectivity=0.7)",-0.1,0.7,en,0,0,Nuvolina22,47445,693,1853,,,DrSimEvans,,Switzerland,2021-06-17 10:11:06+00:00
2570,Thu Jun 17 10:11:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nenu Personal Pic Petanu Kani Krishna Garu 1st Wife Undaga 2nd Marriage Enduku Cheskunaru.. Idhi Antha Kadu Kani Idhi Cheppu https://t.co/kY6XzcgX70,Nenu Personal Pic Petanu Kani Krishna Garu st Wife Undaga nd Marriage Enduku Cheskunaru .. Idhi Antha Kadu Kani Idhi Cheppu,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,et,0,0,CultsKing,7268,279,93,,,_PakkaTollywood,,,2021-06-17 10:11:08+00:00
2571,Thu Jun 17 10:11:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reminder of why @afneil is a great political interviewer - these are questions that won't go away for the Johnson government https://t.co/Me8Gx25GlO,Reminder great political interviewer questions wo n't go away Johnson government,"Sentiment(polarity=0.4, subjectivity=0.425)",0.4,0.425,en,0,0,HarryWilkinsonn,2756,1314,773,,,"SebastianEPayne, afneil",,"London, England",2021-06-17 10:11:10+00:00
2572,Thu Jun 17 10:11:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The plàstic problem begins in the producers but really trade and markets don’t want returnable package 
This is the shame of  plastc’s business. Other #bigOil big business https://t.co/0NMmR9mtNx #fossilfuel #environnement 
https://t.co/11hCbKwoai",The plstic problem begins producers really trade markets dont want returnable package This shame plastcs business Other big business,"Sentiment(polarity=0.025000000000000005, subjectivity=0.22499999999999998)",0.025000000000000005,0.22499999999999998,en,0,0,LeBeastIsVidush,923,1532,3,,,rpujolvives,,,2021-06-17 10:11:11+00:00
2573,Thu Jun 17 10:11:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vizag sangam theatre lo AVPL banners MB fans chimpeste...

Tarwata RC fans vachi kattaru
Edi ground reality 💯
 
Without MEGA fans oka banner kuda padadhu nAAka ki 
#ManOfMassesNTR @tarak9999 https://t.co/Lw0h1pTRXw",Vizag sangam theatre lo AVPL banners MB fans chimpeste ... Tarwata RC fans vachi kattaruEdi ground reality Without MEGA fans oka banner kuda padadhu nAAka ki,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ht,0,0,koushik_777,16395,309,1066,,,_tarakstar,,,2021-06-17 10:11:12+00:00
2574,Thu Jun 17 10:11:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6 Years back ochina Srimanthudu ne kottaledu, appude ardamaindi mirento mee range ento 

Babu kali gotiki kuda sariporu miru 👍 https://t.co/3wkDNZRE0r",Years back ochina Srimanthudu ne kottaledu appude ardamaindi mirento mee range ento Babu kali gotiki kuda sariporu miru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,Rakesh_Raki2005,59294,784,343,,,ursMassDHFM,,,2021-06-17 10:11:13+00:00
2575,Thu Jun 17 10:11:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ee mega baanisalu, RC hit kottagane RC ni leparu. AA Non BB IH raagane RC ni odilesaru. PK occhadu edo podichesthadu ani malli mass shifting lu ayyi akkada akariki srm kuda levakpyesariki Malli AA ni leputhunnaru 👌",Ee mega baanisalu RC hit kottagane RC ni leparu AA Non BB IH raagane RC ni odilesaru PK occhadu edo podichesthadu ani malli mass shifting lu ayyi akkada akariki srm kuda levakpyesariki Malli AA ni leputhunnaru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,achalajalla2,126079,465,911,,,Karlmarx_07,,India,2021-06-17 10:11:15+00:00
2576,Thu Jun 17 10:11:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MB box office wise ok 

But fanbase gurinchi matladite burripalem lo tappa bayata okkadu kanabadadu tier2 kindha consider cheyachu

Any day PK &gt;&gt;&gt; MB",MB box office wise ok But fanbase gurinchi matladite burripalem lo tappa bayata okkadu kanabadadu tier2 kindha consider cheyachuAny day PK gt gt gt MB,"Sentiment(polarity=0.6, subjectivity=0.7)",0.6,0.7,ht,0,0,Man_With_NoHate,43209,514,569,,,Ravicherry_,,"Adoni, India",2021-06-17 10:11:16+00:00
2577,Thu Jun 17 10:11:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reminder of why @afneil is a great political interviewer - these are questions that won't go away for the Johnson government,Reminder great political interviewer questions wo n't go away Johnson government,"Sentiment(polarity=0.4, subjectivity=0.425)",0.4,0.425,en,0,0,HookerMarco,90170,11189,5816,,,"SebastianEPayne, afneil",,Snapchat: Hookermarco,2021-06-17 10:11:17+00:00
2578,Thu Jun 17 10:11:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Para rin mas madaling ma-track how much space and airtime taxpayer-funded news outlets devote to Bong Go.

Facebook starts labeling state-controlled media in PH https://t.co/0M7m3rAnj0 | @rapplerdotcom",Para rin mas madaling ma-track much space airtime taxpayer-funded news outlets devote Bong Go.Facebook starts labeling state-controlled media PH,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,0,DanSantos8,112844,7089,2216,,,miriamgracego,,Republic of the Philippines,2021-06-17 10:11:18+00:00
2579,Thu Jun 17 10:11:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I don't want meat from Australia. Besides their ghastly animal welfare standards and the low quality of their meat compared to EU and UK meat, there's the inescapable fact that we should be reducing about our carbon footprint. But why are the farmers not protesting???",I n't want meat Australia Besides ghastly animal welfare standards low quality meat compared EU UK meat 's inescapable fact reducing carbon footprint But farmers protesting,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,0,0,Jennyhewett3,4549,190,409,,,artemis0801,,"London, England",2021-06-17 10:11:19+00:00
2580,Thu Jun 17 10:11:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bots unte yevadu aina kodathadu ra pebbi

2015 lo bday ki 600k+ anukoni
100k kuda veyalekapoyaru challenge chesi 

Taruwatha bots mass chupincharu ye moham petukoni ra reply isthuna pebbi ga😂",Bots unte yevadu aina kodathadu ra pebbi2015 lo bday ki k+ anukoni100k kuda veyalekapoyaru challenge chesi Taruwatha bots mass chupincharu ye moham petukoni ra reply isthuna pebbi ga,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,AkhilMiriyala,5656,166,201,,,AlwaysRCever,,,2021-06-17 10:11:20+00:00
2581,Thu Jun 17 10:11:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vizag sangam theatre lo AVPL banners MB fans chimpeste...

Tarwata RC fans vachi kattaru
Edi ground reality 💯
 
Without MEGA fans oka banner kuda padadhu nAAka ki 
#ManOfMassesNTR @tarak9999 https://t.co/Lw0h1pTRXw",Vizag sangam theatre lo AVPL banners MB fans chimpeste ... Tarwata RC fans vachi kattaruEdi ground reality Without MEGA fans oka banner kuda padadhu nAAka ki,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ht,0,0,GanduriHarsha,19598,249,315,,,_tarakstar,,,2021-06-17 10:11:21+00:00
2582,Thu Jun 17 10:11:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Last Year Bday Trend Madhyalo Valla Co-fan chanipoyaru ane baadhalo unte Babu wishes tho Andhari Face lo smile patkochadu..

Trend lekapoina e wishes chaalu Ani andharu happy feel ayyaru

Aayana Character Gurinchi Matlade Hakku okka PK fan ki kuda ledhu 👍

@urstrulyMahesh 💛",Last Year Bday Trend Madhyalo Valla Co-fan chanipoyaru ane baadhalo unte Babu wishes tho Andhari Face lo smile patkochadu .. Trend lekapoina e wishes chaalu Ani andharu happy feel ayyaruAayana Character Gurinchi Matlade Hakku okka PK fan ki kuda ledhu,"Sentiment(polarity=0.3666666666666667, subjectivity=0.3888888888888889)",0.3666666666666667,0.3888888888888889,et,0,0,GovardhanaRam,6636,55,29,,,TWTM__,,India,2021-06-17 10:11:22+00:00
2583,Thu Jun 17 10:11:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ENGIE Energy Access and Energy Web Announce DeFi Crowdfunding Platform to Help Scale Solar

Remember Mpesa ib Africa by Vodafone?

This is bigger. And will help ppl even more. Much wow. 

$EWT really has something there  https://t.co/jHE2oz1hE4",ENGIE Energy Access Energy Web Announce DeFi Crowdfunding Platform Help Scale SolarRemember Mpesa ib Africa Vodafone This bigger And help ppl even Much wow EWT really something,"Sentiment(polarity=0.10000000000000002, subjectivity=0.5666666666666667)",0.10000000000000002,0.5666666666666667,en,0,0,The13coins,1413,81,215,,,CryptoWally2,,"Vancouver, British Columbia",2021-06-17 10:11:26+00:00
2584,Thu Jun 17 10:11:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The carbon footprint of #Bitcoin is only 2% (and shrinking) compared to the size of the military-industrial complex’s CO2 emissions. https://t.co/HMJkEFpY8g,The carbon footprint shrinking compared size military-industrial complexs CO2 emissions,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Mohamad_Alkaf,36322,2644,1727,,Bitcoin,DocumentingBTC,,"Jeddah, Earth C-137",2021-06-17 10:11:28+00:00
2585,Thu Jun 17 10:11:30 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@GBNEWS Zero Carbon is a buzz phrase.Not practical and pandering to a small minority of zealots. As we need to live with Covid we need to live with the natural climatic changes and cycles the planet goes through.Reduce the harm we do to Earth certainly but Zero carbon is like Zero Covid.,Zero Carbon buzz phrase.Not practical pandering small minority zealots As need live Covid need live natural climatic changes cycles planet goes through.Reduce harm Earth certainly Zero carbon like Zero Covid,"Sentiment(polarity=0.0674025974025974, subjectivity=0.4742857142857142)",0.0674025974025974,0.4742857142857142,en,0,0,Jc1381A,88843,3069,4130,,,"AnnaBritannia, GBNEWS",,United Kingdom,2021-06-17 10:11:30+00:00
2586,Thu Jun 17 10:11:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Line 3 = 50 coal fired power plants’ worth of carbon (more than MN’s entire state economy every year it operates). @POTUS if you are serious about climate, you must #StopLine3",Line coal fired power plants worth carbon MNs entire state economy every year operates serious climate must,"Sentiment(polarity=-0.011111111111111108, subjectivity=0.46388888888888885)",-0.011111111111111108,0.46388888888888885,en,0,0,bgpereira3,29843,336,245,,,"ResistLine3, POTUS",,Somewhere,2021-06-17 10:11:38+00:00
2587,Thu Jun 17 10:11:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6 Years back ochina Srimanthudu ne kottaledu, appude ardamaindi mirento mee range ento 

Babu kali gotiki kuda sariporu miru 👍 https://t.co/3wkDNZRE0r",Years back ochina Srimanthudu ne kottaledu appude ardamaindi mirento mee range ento Babu kali gotiki kuda sariporu miru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,trinetra116,30173,312,830,,,ursMassDHFM,,"Hyderabad, India",2021-06-17 10:11:46+00:00
2588,Thu Jun 17 10:12:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","la MANIA delle auto elettriche per le quali vengono investiti centinaia di miliardi (perchè costa di + tutta l'infrastruttura..) non serve a un tubo per le emissioni di Co2

se tutte le auto del mondo diventassero elettriche il CO2 emesso cala dell'1%

non c'è solo la ""pandemia"" https://t.co/VYisrEaWx1",la MANIA delle auto elettriche per le quali vengono investiti centinaia di miliardi perch costa di tutta l'infrastruttura .. non serve un tubo per le emissioni di Co2se tutte le auto del mondo diventassero elettriche il CO2 emesso cala dell 1 non c solo la `` pandemia '',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,it,0,0,paoliblu,34466,437,505,,,gzibordi,,,2021-06-17 10:12:02+00:00
2589,Thu Jun 17 10:12:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vizag sangam theatre lo AVPL banners MB fans chimpeste...

Tarwata RC fans vachi kattaru
Edi ground reality 💯
 
Without MEGA fans oka banner kuda padadhu nAAka ki 
#ManOfMassesNTR @tarak9999 https://t.co/Lw0h1pTRXw",Vizag sangam theatre lo AVPL banners MB fans chimpeste ... Tarwata RC fans vachi kattaruEdi ground reality Without MEGA fans oka banner kuda padadhu nAAka ki,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ht,0,0,suritarak9999,60875,1943,1555,,,_tarakstar,,Twitter loo🤥,2021-06-17 10:12:05+00:00
2590,Thu Jun 17 10:12:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2015 lo bday ki 600k+ anukoni
100k kuda veyalekapoyaru challenge chesi 

Taruwatha bots mass chupincharu ye moham petukoni ra reply isthuna pebbi ga😂

Memu Pk fans tho challenge chesi adhe year lo 444k+ vesam 

E pebby galu bots tho 10M lu chelthunaru 🤦🏽‍♂️",lo bday ki k+ anukoni100k kuda veyalekapoyaru challenge chesi Taruwatha bots mass chupincharu ye moham petukoni ra reply isthuna pebbi gaMemu Pk fans tho challenge chesi adhe year lo k+ vesam E pebby galu bots tho M lu chelthunaru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,always2_suhel,100852,567,410,,,AlwaysRCever,,"Andhra Pradesh, India",2021-06-17 10:12:06+00:00
2591,Thu Jun 17 10:12:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Koduku blockbuster talk(dhruva) tho kuda Bo wise Above Average Status Pettadu
Babai emo comeback film(VS) + Blockbuster talk tho Average Status Pettadu
Inka Bwass Big Budget(Syeraa) + Unanimous Talk tho Flop status pettadu😤

Mirentra Craze, Stardom Gurinchi matladedi #MegaMandha https://t.co/g4Ia898Glw",Koduku blockbuster talk dhruva tho kuda Bo wise Above Average Status PettaduBabai emo comeback film VS Blockbuster talk tho Average Status PettaduInka Bwass Big Budget Syeraa Unanimous Talk tho Flop status pettaduMirentra Craze Stardom Gurinchi matladedi,"Sentiment(polarity=0.07999999999999999, subjectivity=0.38)",0.07999999999999999,0.38,en,0,0,_sunder____,5027,624,615,,,im_ravirebel,, India,2021-06-17 10:12:10+00:00
2592,Thu Jun 17 10:12:11 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Register for the #Covid19 vaccine in one of four ways: 

1. Register online: https://t.co/HTnqmmR7V9
2. Dial *134*832# and register via USSD
3. Send the word “register” via WhatsApp to 0600 123 456
4. Call the national toll-free call centre on 0800 029 999 https://t.co/qFPziah2IB",Register vaccine one four ways Register online Dial 134 832 register via USSD3 Send word register via WhatsApp Call national toll-free call centre,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,RandfonteinBeat,13900,1205,1211,False,Covid19,RfonteinHerald,,"Witpoortjie, Roodepoort",2021-06-17 10:12:11+00:00
2593,Thu Jun 17 10:12:16 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">BotForEquality</a>",I have been put off two jobs recently by a very macho white carbon copy  team. Like it’s soo off putting. Please consider #diversity at the co-founder stage. It makes #hiring in diverse leadership underneath you much easier. #recruitment,I put two jobs recently macho white carbon copy team Like soo putting Please consider co-founder stage It makes diverse leadership underneath much easier,"Sentiment(polarity=0.06666666666666667, subjectivity=0.15)",0.06666666666666667,0.15,en,0,0,BotForEquality,69556,680,37,,,gsw2301,,,2021-06-17 10:12:16+00:00
2594,Thu Jun 17 10:12:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,HHinKL,113081,4274,4559,,,GBNEWS,,Kuala Lumpur,2021-06-17 10:12:17+00:00
2595,Thu Jun 17 10:12:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reminder of why @afneil is a great political interviewer - these are questions that won't go away for the Johnson government,Reminder great political interviewer questions wo n't go away Johnson government,"Sentiment(polarity=0.4, subjectivity=0.425)",0.4,0.425,en,0,0,ScepticGeoff,25,2,229,,,"SebastianEPayne, afneil",,,2021-06-17 10:12:18+00:00
2596,Thu Jun 17 10:12:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reminder of why @afneil is a great political interviewer - these are questions that won't go away for the Johnson government,Reminder great political interviewer questions wo n't go away Johnson government,"Sentiment(polarity=0.4, subjectivity=0.425)",0.4,0.425,en,0,0,FranzK41367609,45243,567,743,,,"SebastianEPayne, afneil",,"Sunderland, England",2021-06-17 10:12:20+00:00
2597,Thu Jun 17 10:12:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In the world,facts matter.And #Klever produces results. But it is also important to know how to spread and tell them. And you too, from your handy mobile phone you can be part of the marketing. It's your money, make sure that those around you understand that it pays to be #klever",In world facts matter.And produces results But also important know spread tell And handy mobile phone part marketing It 's money make sure around understand pays,"Sentiment(polarity=0.5, subjectivity=0.9296296296296296)",0.5,0.9296296296296296,en,0,0,KleverHammer,292,55,190,,Klever,KainMark,,#KLV #KleverExchange #Klever,2021-06-17 10:12:23+00:00
2598,Thu Jun 17 10:12:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Last time nen edho 3rd class trolls rendu esa anthe mega fans Midha... Adhi kuda heroes personals involve cheyyakunda + morphs use cheyyakunda... Dhaanike sagam mandhi unfollow and soft block chesesaru... It says how little kids they're.,Last time nen edho rd class trolls rendu esa anthe mega fans Midha ... Adhi kuda heroes personals involve cheyyakunda morphs use cheyyakunda ... Dhaanike sagam mandhi unfollow soft block chesesaru ... It says little kids 're,"Sentiment(polarity=-0.029166666666666664, subjectivity=0.3055555555555555)",-0.029166666666666664,0.3055555555555555,en,0,0,panduprabha33,1482,279,304,,,ivd_RadheShyam,,"West godavari, ANDHRA PRADESH",2021-06-17 10:12:24+00:00
2599,Thu Jun 17 10:12:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2015 lo bday ki 600k+ anukoni
100k kuda veyalekapoyaru challenge chesi 

Taruwatha bots mass chupincharu ye moham petukoni ra reply isthuna pebbi ga😂

Memu Pk fans tho challenge chesi adhe year lo 444k+ vesam 

E pebby galu bots tho 10M lu chelthunaru 🤦🏽‍♂️",lo bday ki k+ anukoni100k kuda veyalekapoyaru challenge chesi Taruwatha bots mass chupincharu ye moham petukoni ra reply isthuna pebbi gaMemu Pk fans tho challenge chesi adhe year lo k+ vesam E pebby galu bots tho M lu chelthunaru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,SagarCharanism,25743,1085,531,,,AlwaysRCever,,"Telangana, India",2021-06-17 10:12:27+00:00
2600,Thu Jun 17 10:12:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Prabhas 1st blockbuster release avakundane movie chedham ani approach ayyadu Baahubali ki kuda Prabhas fix ayyake story ready chesaru adhi Cutout Value 🔥💪...
Meeru enni filters/Dlms use chesina Aath Care 🖕 https://t.co/fszjJjJzsJ",st blockbuster release avakundane movie chedham ani approach ayyadu Baahubali ki kuda Prabhas fix ayyake story ready chesaru adhi Cutout Value ... Meeru enni filters/Dlms use chesina Aath Care,"Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5,et,0,0,LovelyRajashek9,10349,15,27,,Prabhas,darlingfanavi1,,,2021-06-17 10:12:31+00:00
2601,Thu Jun 17 10:12:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","150 people own England’s largest carbon store - the peat beneath this country’s huge grouse moor estates: https://t.co/6yIYqIEHOC

So I’m delighted to have allegedly become a factor in investment decisions about grouse moors 😂 If you own one, please restore the peat &amp; rewild it! https://t.co/ZUlr3NRBok",people Englands largest carbon store peat beneath countrys huge grouse moor estates Im delighted allegedly become factor investment decisions grouse moors If one please restore peat amp rewild,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5666666666666668)",0.3333333333333333,0.5666666666666668,en,0,0,rachel_leyshon,3590,2185,1281,,,guyshrubsole,,"Frome, England",2021-06-17 10:12:32+00:00
2602,Thu Jun 17 10:12:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I don't want meat from Australia. Besides their ghastly animal welfare standards and the low quality of their meat compared to EU and UK meat, there's the inescapable fact that we should be reducing about our carbon footprint. But why are the farmers not protesting???",I n't want meat Australia Besides ghastly animal welfare standards low quality meat compared EU UK meat 's inescapable fact reducing carbon footprint But farmers protesting,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,0,0,Kirann77,7511,276,719,,,artemis0801,,Derby,2021-06-17 10:12:38+00:00
2603,Thu Jun 17 10:12:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Three critical steps on your path to decarbonization: 1️⃣ Acknowledge your carbon footprint 2️⃣ Drive deep decarbonization across your value chain  3️⃣ Find the right partners to collaborate.,Three critical steps path decarbonization Acknowledge carbon footprint Drive deep decarbonization across value chain Find right partners collaborate,"Sentiment(polarity=0.09523809523809523, subjectivity=0.5785714285714286)",0.09523809523809523,0.5785714285714286,en,0,0,NotSheziRoonjha,7056,309,297,,,Siemens_Energy,,Pakistan,2021-06-17 10:12:43+00:00
2604,Thu Jun 17 10:12:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,triumphman73,2476,34,135,,,GBNEWS,,,2021-06-17 10:12:46+00:00
2605,Thu Jun 17 10:12:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lambie has voted AGAINST Medivac, Carbon tax, protecting whistleblowers, banning new coal mines, protecting barrier reef, senate electoral reform, minerals resource rent tax, indigenous land rights, transgender rights, assisting Arts during Covid!   #QandA",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,jamnic77,172709,2128,2094,,,davidbewart,,NSW,2021-06-17 10:12:50+00:00
2606,Thu Jun 17 10:12:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Polis 🇮🇱 terjatuh daripada kuda tunggangannya sendiri di Gerbang Al-Amud. Kuda pun benci dengan orang 🇮🇱 ni. #JerusalemMassRaid #SerbuanBaitulMaqdis https://t.co/THH8vAFXls,Polis terjatuh daripada kuda tunggangannya sendiri di Gerbang Al-Amud Kuda pun benci dengan orang ni,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,najwashoo,8333,51,269,,,AdDien90,,,2021-06-17 10:12:55+00:00
2607,Thu Jun 17 10:12:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",After AD tarvthaa 8 years pattindhi Kalyan ki hit kottadaniki covid 2nd wave lo Kuda family audience ni pull chesadu ante mamulu vishayam kadu Edo Kalyan openings ye long run vundadu ani Kalyan takkuva cheyyakandi aayana capable manam VS lo chusam...,After AD tarvthaa years pattindhi Kalyan ki hit kottadaniki covid nd wave lo Kuda family audience ni pull chesadu ante mamulu vishayam kadu Edo Kalyan openings ye long run vundadu ani Kalyan takkuva cheyyakandi aayana capable manam VS lo chusam ...,"Sentiment(polarity=0.07500000000000001, subjectivity=0.4)",0.07500000000000001,0.4,tl,0,0,Only_PSPK,29191,3408,464,,,sg_sahu,,Exile,2021-06-17 10:12:56+00:00
2608,Thu Jun 17 10:13:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hiyaa flat thakuge mahakah dhakkanjehey varu rf 8500 in rf 5600 ah kuda kureveytho mashwara bahdhaluvunthah miadhu vanee kamaabehey faraaithakaa eku fettifai. #TeamMCC @MaleCitymv https://t.co/LKLLw9zMxw,Hiyaa flat thakuge mahakah dhakkanjehey varu rf rf ah kuda kureveytho mashwara bahdhaluvunthah miadhu vanee kamaabehey faraaithakaa eku fettifai,"Sentiment(polarity=-0.025, subjectivity=0.125)",-0.025,0.125,et,0,0,JuMaannnn,4239,258,603,,,MMuizzu,,Maldives,2021-06-17 10:13:02+00:00
2609,Thu Jun 17 10:13:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scalable operations, minimal carbon footprint and rich nutrients have entrepreneurs turning to insects as a way to feed the growing global population. But first the western food market will need to overcome the “ick factor.”

https://t.co/SeRq8rdZYH",Scalable operations minimal carbon footprint rich nutrients entrepreneurs turning insects way feed growing global population But first western food market need overcome ick factor,"Sentiment(polarity=0.10500000000000001, subjectivity=0.33666666666666667)",0.10500000000000001,0.33666666666666667,en,0,0,PalserDavid,53746,84,38,,,insideclimate,,,2021-06-17 10:13:07+00:00
2610,Thu Jun 17 10:13:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We're investing in #sustainability and leading by example. Discover how #RippleNet’s On-Demand Liquidity service and #RippleX help achieve a clean, prosperous and low-carbon future. https://t.co/QwF0rq1TDF",We 're investing leading example Discover On-Demand Liquidity service help achieve clean prosperous low-carbon future,"Sentiment(polarity=0.18333333333333335, subjectivity=0.41250000000000003)",0.18333333333333335,0.41250000000000003,en,0,0,Xrpbull2016,750,4127,4930,,"sustainability, RippleNet, RippleX",Ripple,,,2021-06-17 10:13:10+00:00
